text,category,is_project
03/2020 : Message sur répondeur fin janvier et fin février pour proposition de RDV suite DAV solde important (ass vie/ PER?...) + voir pour EER avec sa fille née en fin d'année 2019,Date,False
03/2020 : Message sur répondeur fin janvier et fin février pour proposition de RDV suite DAV solde important (ass vie/ PER?...) + voir pour EER avec sa fille née en fin d'année 2019,Date,False
" Echange avec Monsieur Marusiak  ce jour sur la situation exceptionnelle de la pandémie une activité à zéro  , il se met à jour, reviendra vers nous s'il a besoin pas de besoin immédiat   ",Date,False
" Echange avec Monsieur Marusiak  ce jour sur la situation exceptionnelle de la pandémie une activité à zéro  , il se met à jour, reviendra vers nous s'il a besoin pas de besoin immédiat   ",Bilan_suivi_relationnel,False
" Echange avec Monsieur Marusiak  ce jour sur la situation exceptionnelle de la pandémie une activité à zéro  , il se met à jour, reviendra vers nous s'il a besoin pas de besoin immédiat   ",Date,False
" Echange avec Monsieur Marusiak  ce jour sur la situation exceptionnelle de la pandémie une activité à zéro  , il se met à jour, reviendra vers nous s'il a besoin pas de besoin immédiat   ",Bilan_suivi_relationnel,False
  RDV TELEPHONIQUE 26.05.20 POUR POINT car compte en débit : travaille essentiellement avec banque postale mais déçu depuis quelques années donc envisage de rapatrié des fonds au crédit agricole. Propo épargne livrets et versement sur ass vie existante + PS. Projet habitat à venir donc entendu de se voir pour faire calcul enveloppe. + devis assurance (actuellment MAAF),Date,False
  RDV TELEPHONIQUE 26.05.20 POUR POINT car compte en débit : travaille essentiellement avec banque postale mais déçu depuis quelques années donc envisage de rapatrié des fonds au crédit agricole. Propo épargne livrets et versement sur ass vie existante + PS. Projet habitat à venir donc entendu de se voir pour faire calcul enveloppe. + devis assurance (actuellment MAAF),Bilan_suivi_relationnel,False
  RDV TELEPHONIQUE 26.05.20 POUR POINT car compte en débit : travaille essentiellement avec banque postale mais déçu depuis quelques années donc envisage de rapatrié des fonds au crédit agricole. Propo épargne livrets et versement sur ass vie existante + PS. Projet habitat à venir donc entendu de se voir pour faire calcul enveloppe. + devis assurance (actuellment MAAF),Projet_exceptionnel_,False
  RDV TELEPHONIQUE 26.05.20 POUR POINT car compte en débit : travaille essentiellement avec banque postale mais déçu depuis quelques années donc envisage de rapatrié des fonds au crédit agricole. Propo épargne livrets et versement sur ass vie existante + PS. Projet habitat à venir donc entendu de se voir pour faire calcul enveloppe. + devis assurance (actuellment MAAF),_pargne_disponible,False
  RDV TELEPHONIQUE 26.05.20 POUR POINT car compte en débit : travaille essentiellement avec banque postale mais déçu depuis quelques années donc envisage de rapatrié des fonds au crédit agricole. Propo épargne livrets et versement sur ass vie existante + PS. Projet habitat à venir donc entendu de se voir pour faire calcul enveloppe. + devis assurance (actuellment MAAF),_pargne_terme,False
  RDV TELEPHONIQUE 26.05.20 POUR POINT car compte en débit : travaille essentiellement avec banque postale mais déçu depuis quelques années donc envisage de rapatrié des fonds au crédit agricole. Propo épargne livrets et versement sur ass vie existante + PS. Projet habitat à venir donc entendu de se voir pour faire calcul enveloppe. + devis assurance (actuellment MAAF),Credit_habitat,True
  RDV TELEPHONIQUE 26.05.20 POUR POINT car compte en débit : travaille essentiellement avec banque postale mais déçu depuis quelques années donc envisage de rapatrié des fonds au crédit agricole. Propo épargne livrets et versement sur ass vie existante + PS. Projet habitat à venir donc entendu de se voir pour faire calcul enveloppe. + devis assurance (actuellment MAAF),Non_specifie_Credit_Assurance_Epargne_,False
  RDV TELEPHONIQUE 26.05.20 POUR POINT car compte en débit : travaille essentiellement avec banque postale mais déçu depuis quelques années donc envisage de rapatrié des fonds au crédit agricole. Propo épargne livrets et versement sur ass vie existante + PS. Projet habitat à venir donc entendu de se voir pour faire calcul enveloppe. + devis assurance (actuellment MAAF),Point_d_attention_risques,False
  RDV TELEPHONIQUE 26.05.20 POUR POINT car compte en débit : travaille essentiellement avec banque postale mais déçu depuis quelques années donc envisage de rapatrié des fonds au crédit agricole. Propo épargne livrets et versement sur ass vie existante + PS. Projet habitat à venir donc entendu de se voir pour faire calcul enveloppe. + devis assurance (actuellment MAAF),Reclamation_Insatisfaction_client,False
  RDV TELEPHONIQUE 26.05.20 POUR POINT car compte en débit : travaille essentiellement avec banque postale mais déçu depuis quelques années donc envisage de rapatrié des fonds au crédit agricole. Propo épargne livrets et versement sur ass vie existante + PS. Projet habitat à venir donc entendu de se voir pour faire calcul enveloppe. + devis assurance (actuellment MAAF),_pargne_terme,False
 le client se présente samedi 12h10 pour augmenter son découvert autorisé au vudu fonctionnement du compte -  déjà au-delà de son auto de découvert  et sdm négatif. on ne remontera pas le découvert autorisé sans un rendez-vous un échange préalable et la compréhension de la situation.   ,BAQ_Services_Bancaires,False
 le client se présente samedi 12h10 pour augmenter son découvert autorisé au vudu fonctionnement du compte -  déjà au-delà de son auto de découvert  et sdm négatif. on ne remontera pas le découvert autorisé sans un rendez-vous un échange préalable et la compréhension de la situation.   ,Point_d_attention_risques,False
 le client se présente samedi 12h10 pour augmenter son découvert autorisé au vudu fonctionnement du compte -  déjà au-delà de son auto de découvert  et sdm négatif. on ne remontera pas le découvert autorisé sans un rendez-vous un échange préalable et la compréhension de la situation.   ,Point_d_attention_risques,False
" suite à la réception d'un courrier recommandé reçu aujourd'hui 3 avril 2020, j'ai appelé la cliente qui souhaitait stopper ses échéances de prêt comme le lui demander Appart'City qui n'allait plus lui verser de loyer. Après une longue discussion au téléphone et comme son but est de rembourser le plus tôt possible ses prêts je lui ai envoyé des propositions avec une augmentation du remboursement de prêt de 830 € à 1000 € par mois. J'attends son retour. La cliente et une infirmière de 59 ans qui veut rembourser le plus vite possible  .  son courrier en recommandé est scanner dans courrier entrant  ",Montant,False
" suite à la réception d'un courrier recommandé reçu aujourd'hui 3 avril 2020, j'ai appelé la cliente qui souhaitait stopper ses échéances de prêt comme le lui demander Appart'City qui n'allait plus lui verser de loyer. Après une longue discussion au téléphone et comme son but est de rembourser le plus tôt possible ses prêts je lui ai envoyé des propositions avec une augmentation du remboursement de prêt de 830 € à 1000 € par mois. J'attends son retour. La cliente et une infirmière de 59 ans qui veut rembourser le plus vite possible  .  son courrier en recommandé est scanner dans courrier entrant  ",Montant,False
" suite à la réception d'un courrier recommandé reçu aujourd'hui 3 avril 2020, j'ai appelé la cliente qui souhaitait stopper ses échéances de prêt comme le lui demander Appart'City qui n'allait plus lui verser de loyer. Après une longue discussion au téléphone et comme son but est de rembourser le plus tôt possible ses prêts je lui ai envoyé des propositions avec une augmentation du remboursement de prêt de 830 € à 1000 € par mois. J'attends son retour. La cliente et une infirmière de 59 ans qui veut rembourser le plus vite possible  .  son courrier en recommandé est scanner dans courrier entrant  ",Date,False
" suite à la réception d'un courrier recommandé reçu aujourd'hui 3 avril 2020, j'ai appelé la cliente qui souhaitait stopper ses échéances de prêt comme le lui demander Appart'City qui n'allait plus lui verser de loyer. Après une longue discussion au téléphone et comme son but est de rembourser le plus tôt possible ses prêts je lui ai envoyé des propositions avec une augmentation du remboursement de prêt de 830 € à 1000 € par mois. J'attends son retour. La cliente et une infirmière de 59 ans qui veut rembourser le plus vite possible  .  son courrier en recommandé est scanner dans courrier entrant  ",Date,False
" suite à la réception d'un courrier recommandé reçu aujourd'hui 3 avril 2020, j'ai appelé la cliente qui souhaitait stopper ses échéances de prêt comme le lui demander Appart'City qui n'allait plus lui verser de loyer. Après une longue discussion au téléphone et comme son but est de rembourser le plus tôt possible ses prêts je lui ai envoyé des propositions avec une augmentation du remboursement de prêt de 830 € à 1000 € par mois. J'attends son retour. La cliente et une infirmière de 59 ans qui veut rembourser le plus vite possible  .  son courrier en recommandé est scanner dans courrier entrant  ",Credit_habitat,False
"  M travaille dans le marketing dans entreprise de coupon de réduction
rev mensuel 4200e apres impots.net avant impot 5143e. IR 985 E/mois
client célibataire sans enfants 
avant client au japon pdt 6 ans (et avant 3 ans en italie à milan)
locataire sur paris 1177e",Montant,False
"  M travaille dans le marketing dans entreprise de coupon de réduction
rev mensuel 4200e apres impots.net avant impot 5143e. IR 985 E/mois
client célibataire sans enfants 
avant client au japon pdt 6 ans (et avant 3 ans en italie à milan)
locataire sur paris 1177e",Montant,False
"  M travaille dans le marketing dans entreprise de coupon de réduction
rev mensuel 4200e apres impots.net avant impot 5143e. IR 985 E/mois
client célibataire sans enfants 
avant client au japon pdt 6 ans (et avant 3 ans en italie à milan)
locataire sur paris 1177e",Montant,False
"  M travaille dans le marketing dans entreprise de coupon de réduction
rev mensuel 4200e apres impots.net avant impot 5143e. IR 985 E/mois
client célibataire sans enfants 
avant client au japon pdt 6 ans (et avant 3 ans en italie à milan)
locataire sur paris 1177e",Montant,False
"  M travaille dans le marketing dans entreprise de coupon de réduction
rev mensuel 4200e apres impots.net avant impot 5143e. IR 985 E/mois
client célibataire sans enfants 
avant client au japon pdt 6 ans (et avant 3 ans en italie à milan)
locataire sur paris 1177e",Credit_vehicule,False
"  M travaille dans le marketing dans entreprise de coupon de réduction
rev mensuel 4200e apres impots.net avant impot 5143e. IR 985 E/mois
client célibataire sans enfants 
avant client au japon pdt 6 ans (et avant 3 ans en italie à milan)
locataire sur paris 1177e",Point_d_attention_risques,False
"  M travaille dans le marketing dans entreprise de coupon de réduction
rev mensuel 4200e apres impots.net avant impot 5143e. IR 985 E/mois
client célibataire sans enfants 
avant client au japon pdt 6 ans (et avant 3 ans en italie à milan)
locataire sur paris 1177e",Point_d_attention_risques,False
"  M travaille dans le marketing dans entreprise de coupon de réduction
rev mensuel 4200e apres impots.net avant impot 5143e. IR 985 E/mois
client célibataire sans enfants 
avant client au japon pdt 6 ans (et avant 3 ans en italie à milan)
locataire sur paris 1177e",Point_d_attention_risques,False
"RDV épargne car Madame seulement 14000€ sur un CEL.
Madame travaille chez Groupama donc refus bilan IARD car avantage salarié chez Groupama.
Propo accepté sociétariat + LA Madame
Je leur parle de l'assurance vie car ont 2 enfants.",Montant,False
"RDV épargne car Madame seulement 14000€ sur un CEL.
Madame travaille chez Groupama donc refus bilan IARD car avantage salarié chez Groupama.
Propo accepté sociétariat + LA Madame
Je leur parle de l'assurance vie car ont 2 enfants.",_pargne_disponible,False
"RDV épargne car Madame seulement 14000€ sur un CEL.
Madame travaille chez Groupama donc refus bilan IARD car avantage salarié chez Groupama.
Propo accepté sociétariat + LA Madame
Je leur parle de l'assurance vie car ont 2 enfants.",Point_d_attention_risques,False
"RDV épargne car Madame seulement 14000€ sur un CEL.
Madame travaille chez Groupama donc refus bilan IARD car avantage salarié chez Groupama.
Propo accepté sociétariat + LA Madame
Je leur parle de l'assurance vie car ont 2 enfants.",_pargne_terme,False
"RDV épargne car Madame seulement 14000€ sur un CEL.
Madame travaille chez Groupama donc refus bilan IARD car avantage salarié chez Groupama.
Propo accepté sociétariat + LA Madame
Je leur parle de l'assurance vie car ont 2 enfants.",Bilan_suivi_relationnel,False
"RDV épargne car Madame seulement 14000€ sur un CEL.
Madame travaille chez Groupama donc refus bilan IARD car avantage salarié chez Groupama.
Propo accepté sociétariat + LA Madame
Je leur parle de l'assurance vie car ont 2 enfants.",_pargne_terme,False
"RDV épargne car Madame seulement 14000€ sur un CEL.
Madame travaille chez Groupama donc refus bilan IARD car avantage salarié chez Groupama.
Propo accepté sociétariat + LA Madame
Je leur parle de l'assurance vie car ont 2 enfants.",_pargne_terme,True
"RDV épargne car Madame seulement 14000€ sur un CEL.
Madame travaille chez Groupama donc refus bilan IARD car avantage salarié chez Groupama.
Propo accepté sociétariat + LA Madame
Je leur parle de l'assurance vie car ont 2 enfants.",Entree_en_relation_Conquetes,True
"RDV épargne car Madame seulement 14000€ sur un CEL.
Madame travaille chez Groupama donc refus bilan IARD car avantage salarié chez Groupama.
Propo accepté sociétariat + LA Madame
Je leur parle de l'assurance vie car ont 2 enfants.",Bilan_suivi_relationnel,False
DEMANDE DE REMPLIR L IR ,,False
"on deux projets en tête : l'achat d'une RP appartement sur Paris et du locatif sur clermont. J'ai indiqué aux clients qu'il serait plus souhaitable de faire d'abord l'acquisition de leur RP que le locatif .
Projet appart sur paris 12 ème : 400 ke apport 35 ke. Mr client CEP epargne environ 51 ke ( pel 28 - LA 15 et ass.vie 8). ",Montant,False
"on deux projets en tête : l'achat d'une RP appartement sur Paris et du locatif sur clermont. J'ai indiqué aux clients qu'il serait plus souhaitable de faire d'abord l'acquisition de leur RP que le locatif .
Projet appart sur paris 12 ème : 400 ke apport 35 ke. Mr client CEP epargne environ 51 ke ( pel 28 - LA 15 et ass.vie 8). ",Montant,False
"on deux projets en tête : l'achat d'une RP appartement sur Paris et du locatif sur clermont. J'ai indiqué aux clients qu'il serait plus souhaitable de faire d'abord l'acquisition de leur RP que le locatif .
Projet appart sur paris 12 ème : 400 ke apport 35 ke. Mr client CEP epargne environ 51 ke ( pel 28 - LA 15 et ass.vie 8). ",Montant,False
"on deux projets en tête : l'achat d'une RP appartement sur Paris et du locatif sur clermont. J'ai indiqué aux clients qu'il serait plus souhaitable de faire d'abord l'acquisition de leur RP que le locatif .
Projet appart sur paris 12 ème : 400 ke apport 35 ke. Mr client CEP epargne environ 51 ke ( pel 28 - LA 15 et ass.vie 8). ",Credit_habitat,False
"on deux projets en tête : l'achat d'une RP appartement sur Paris et du locatif sur clermont. J'ai indiqué aux clients qu'il serait plus souhaitable de faire d'abord l'acquisition de leur RP que le locatif .
Projet appart sur paris 12 ème : 400 ke apport 35 ke. Mr client CEP epargne environ 51 ke ( pel 28 - LA 15 et ass.vie 8). ",Credit_habitat,False
"on deux projets en tête : l'achat d'une RP appartement sur Paris et du locatif sur clermont. J'ai indiqué aux clients qu'il serait plus souhaitable de faire d'abord l'acquisition de leur RP que le locatif .
Projet appart sur paris 12 ème : 400 ke apport 35 ke. Mr client CEP epargne environ 51 ke ( pel 28 - LA 15 et ass.vie 8). ",Credit_habitat,True
"on deux projets en tête : l'achat d'une RP appartement sur Paris et du locatif sur clermont. J'ai indiqué aux clients qu'il serait plus souhaitable de faire d'abord l'acquisition de leur RP que le locatif .
Projet appart sur paris 12 ème : 400 ke apport 35 ke. Mr client CEP epargne environ 51 ke ( pel 28 - LA 15 et ass.vie 8). ",_pargne_terme,False
"on deux projets en tête : l'achat d'une RP appartement sur Paris et du locatif sur clermont. J'ai indiqué aux clients qu'il serait plus souhaitable de faire d'abord l'acquisition de leur RP que le locatif .
Projet appart sur paris 12 ème : 400 ke apport 35 ke. Mr client CEP epargne environ 51 ke ( pel 28 - LA 15 et ass.vie 8). ",_pargne_terme,False
"on deux projets en tête : l'achat d'une RP appartement sur Paris et du locatif sur clermont. J'ai indiqué aux clients qu'il serait plus souhaitable de faire d'abord l'acquisition de leur RP que le locatif .
Projet appart sur paris 12 ème : 400 ke apport 35 ke. Mr client CEP epargne environ 51 ke ( pel 28 - LA 15 et ass.vie 8). ",_pargne_disponible,False
"on deux projets en tête : l'achat d'une RP appartement sur Paris et du locatif sur clermont. J'ai indiqué aux clients qu'il serait plus souhaitable de faire d'abord l'acquisition de leur RP que le locatif .
Projet appart sur paris 12 ème : 400 ke apport 35 ke. Mr client CEP epargne environ 51 ke ( pel 28 - LA 15 et ass.vie 8). ",Montant,False
"on deux projets en tête : l'achat d'une RP appartement sur Paris et du locatif sur clermont. J'ai indiqué aux clients qu'il serait plus souhaitable de faire d'abord l'acquisition de leur RP que le locatif .
Projet appart sur paris 12 ème : 400 ke apport 35 ke. Mr client CEP epargne environ 51 ke ( pel 28 - LA 15 et ass.vie 8). ",Montant,False
"vu sonia 17/07/2019 à la dde du client questions sur P9.
Propo divsersification sup pour 14000 E sur ass vie de Mr.
Va y réfléchir 
A relancer fin d'année",Montant,False
"vu sonia 17/07/2019 à la dde du client questions sur P9.
Propo divsersification sup pour 14000 E sur ass vie de Mr.
Va y réfléchir 
A relancer fin d'année",Date,False
"vu sonia 17/07/2019 à la dde du client questions sur P9.
Propo divsersification sup pour 14000 E sur ass vie de Mr.
Va y réfléchir 
A relancer fin d'année",Date,False
"vu sonia 17/07/2019 à la dde du client questions sur P9.
Propo divsersification sup pour 14000 E sur ass vie de Mr.
Va y réfléchir 
A relancer fin d'année",_pargne_terme,False
"vu sonia 17/07/2019 à la dde du client questions sur P9.
Propo divsersification sup pour 14000 E sur ass vie de Mr.
Va y réfléchir 
A relancer fin d'année",_pargne_terme,True
"vu sonia 17/07/2019 à la dde du client questions sur P9.
Propo divsersification sup pour 14000 E sur ass vie de Mr.
Va y réfléchir 
A relancer fin d'année",Date,False
Client Prio -- Appel - Repondeur,,False
  compagne Melle Dumas Laetitia à Uzes Centre enfant de viticulteur. à titre gratuit par le papa. ,Entree_en_relation_Conquetes,False
  compagne Melle Dumas Laetitia à Uzes Centre enfant de viticulteur. à titre gratuit par le papa. ,Entree_en_relation_Conquetes,False
  compagne Melle Dumas Laetitia à Uzes Centre enfant de viticulteur. à titre gratuit par le papa. ,Entree_en_relation_Conquetes,False
"
 monsieur est actuellement assuré chez AXA   il serait ok pour venir chez nous je suivant l'offre que nous pouvons lui faire  rendez-vous pris avec Mr VEY Julian  le jeudi 28 mai 16h Evelyne DUMAS LAMIRAL",Date,False
"
 monsieur est actuellement assuré chez AXA   il serait ok pour venir chez nous je suivant l'offre que nous pouvons lui faire  rendez-vous pris avec Mr VEY Julian  le jeudi 28 mai 16h Evelyne DUMAS LAMIRAL",Bilan_suivi_relationnel,False
"
 monsieur est actuellement assuré chez AXA   il serait ok pour venir chez nous je suivant l'offre que nous pouvons lui faire  rendez-vous pris avec Mr VEY Julian  le jeudi 28 mai 16h Evelyne DUMAS LAMIRAL",Non_specifie_Credit_Assurance_Epargne_,True
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Montant,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Montant,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Date,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Date,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Bilan_suivi_relationnel,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Credit_habitat,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Montant,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Montant,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Montant,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",_pargne_terme,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Assurance_de_Personnes,True
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Assurance_de_Personnes,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Point_d_attention_risques,False
"Modification des OC :
- Mme : 0j ano OC 700 -> 500
- Mr : 59j ano OC 550 -> 800
- Compte joint : 0j ano OC 800 > 300
Clause bénéficiaire revue
Remise en route OVP 50 euros sur P9 (70/30)
Faire devis GAV
S5 contrat groupe
RDV en avril retrait 6000e pour achat terrain Congo + juin pour simul habitat",Credit_habitat,True
clôture des comptes car rachat prêt immo par le CIC / david pourcher,Reclamation_Insatisfaction_client,False
clôture des comptes car rachat prêt immo par le CIC / david pourcher,Credit_habitat,False
"Vu monsieur ce jour pour aborder sujet protection personne / devis aav famille + gdc monsieur fait
Synthèse e-roue envoyée ce jour, client intéressé, en parle avec madame et reviens vers moi / MDC créé pour relancer",Date,False
"Vu monsieur ce jour pour aborder sujet protection personne / devis aav famille + gdc monsieur fait
Synthèse e-roue envoyée ce jour, client intéressé, en parle avec madame et reviens vers moi / MDC créé pour relancer",Date,False
"Vu monsieur ce jour pour aborder sujet protection personne / devis aav famille + gdc monsieur fait
Synthèse e-roue envoyée ce jour, client intéressé, en parle avec madame et reviens vers moi / MDC créé pour relancer",Assurance_de_Personnes,False
"Vu monsieur ce jour pour aborder sujet protection personne / devis aav famille + gdc monsieur fait
Synthèse e-roue envoyée ce jour, client intéressé, en parle avec madame et reviens vers moi / MDC créé pour relancer",Assurance_de_Personnes,False
"Vu monsieur ce jour pour aborder sujet protection personne / devis aav famille + gdc monsieur fait
Synthèse e-roue envoyée ce jour, client intéressé, en parle avec madame et reviens vers moi / MDC créé pour relancer",Assurance_de_Personnes,True
"Vu monsieur ce jour pour aborder sujet protection personne / devis aav famille + gdc monsieur fait
Synthèse e-roue envoyée ce jour, client intéressé, en parle avec madame et reviens vers moi / MDC créé pour relancer",Assurance_de_Personnes,True
"- réorganisation de vos liquidités 
* renforcement des parts sociales maximum 10 000€/ personne (rémunération 1.50% brut / livrets 0.50% voire 0.05% pour certains) 
* la majoration de votre pel existant dont le taux est 2.50% et le plafond 61 200€ 
* l",Montant,False
"- réorganisation de vos liquidités 
* renforcement des parts sociales maximum 10 000€/ personne (rémunération 1.50% brut / livrets 0.50% voire 0.05% pour certains) 
* la majoration de votre pel existant dont le taux est 2.50% et le plafond 61 200€ 
* l",Montant,False
"- réorganisation de vos liquidités 
* renforcement des parts sociales maximum 10 000€/ personne (rémunération 1.50% brut / livrets 0.50% voire 0.05% pour certains) 
* la majoration de votre pel existant dont le taux est 2.50% et le plafond 61 200€ 
* l",Date,False
"- réorganisation de vos liquidités 
* renforcement des parts sociales maximum 10 000€/ personne (rémunération 1.50% brut / livrets 0.50% voire 0.05% pour certains) 
* la majoration de votre pel existant dont le taux est 2.50% et le plafond 61 200€ 
* l",Date,False
"- réorganisation de vos liquidités 
* renforcement des parts sociales maximum 10 000€/ personne (rémunération 1.50% brut / livrets 0.50% voire 0.05% pour certains) 
* la majoration de votre pel existant dont le taux est 2.50% et le plafond 61 200€ 
* l",_pargne_terme,False
"- réorganisation de vos liquidités 
* renforcement des parts sociales maximum 10 000€/ personne (rémunération 1.50% brut / livrets 0.50% voire 0.05% pour certains) 
* la majoration de votre pel existant dont le taux est 2.50% et le plafond 61 200€ 
* l",_pargne_terme,True
"client sérieux, avec projet achat RL, qui a besoin d'être accompagné dans ses choix.
commercial, avec véhicule de fonction, donc pas besoin d'assurances en ce domaine.
lui ai déjà fait d'autres propositions.",Credit_habitat,True
"client sérieux, avec projet achat RL, qui a besoin d'être accompagné dans ses choix.
commercial, avec véhicule de fonction, donc pas besoin d'assurances en ce domaine.
lui ai déjà fait d'autres propositions.",Point_d_attention_risques,False
"client sérieux, avec projet achat RL, qui a besoin d'être accompagné dans ses choix.
commercial, avec véhicule de fonction, donc pas besoin d'assurances en ce domaine.
lui ai déjà fait d'autres propositions.",Assurance_de_Biens,False
"LEVEE NANTISSEMENT OK PRET REMBOURSE  : mise en place mandat patrimoine 84ke

floriane : arbitrage euro vers uc 25ke sur 5 supports uc avec option de gestion financiere

propo PER : voir fin année si la boulangerie est vendue 

projet : vente boulangerie et aller s'installer en Guadeloupe en tant que salarié
boulangerie mise en vente 150/180ke",Montant,False
"LEVEE NANTISSEMENT OK PRET REMBOURSE  : mise en place mandat patrimoine 84ke

floriane : arbitrage euro vers uc 25ke sur 5 supports uc avec option de gestion financiere

propo PER : voir fin année si la boulangerie est vendue 

projet : vente boulangerie et aller s'installer en Guadeloupe en tant que salarié
boulangerie mise en vente 150/180ke",Montant,False
"LEVEE NANTISSEMENT OK PRET REMBOURSE  : mise en place mandat patrimoine 84ke

floriane : arbitrage euro vers uc 25ke sur 5 supports uc avec option de gestion financiere

propo PER : voir fin année si la boulangerie est vendue 

projet : vente boulangerie et aller s'installer en Guadeloupe en tant que salarié
boulangerie mise en vente 150/180ke",Montant,False
"LEVEE NANTISSEMENT OK PRET REMBOURSE  : mise en place mandat patrimoine 84ke

floriane : arbitrage euro vers uc 25ke sur 5 supports uc avec option de gestion financiere

propo PER : voir fin année si la boulangerie est vendue 

projet : vente boulangerie et aller s'installer en Guadeloupe en tant que salarié
boulangerie mise en vente 150/180ke",_pargne_terme,True
"LEVEE NANTISSEMENT OK PRET REMBOURSE  : mise en place mandat patrimoine 84ke

floriane : arbitrage euro vers uc 25ke sur 5 supports uc avec option de gestion financiere

propo PER : voir fin année si la boulangerie est vendue 

projet : vente boulangerie et aller s'installer en Guadeloupe en tant que salarié
boulangerie mise en vente 150/180ke",_pargne_terme,False
"LEVEE NANTISSEMENT OK PRET REMBOURSE  : mise en place mandat patrimoine 84ke

floriane : arbitrage euro vers uc 25ke sur 5 supports uc avec option de gestion financiere

propo PER : voir fin année si la boulangerie est vendue 

projet : vente boulangerie et aller s'installer en Guadeloupe en tant que salarié
boulangerie mise en vente 150/180ke",_pargne_terme,True
